GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US93618,93618,ZCTA5 93618,30754,719,25149,1042,130,89,111,66,551,279,9,18,3973,824,831,357,274,214,557,264
8600000US93619,93619,ZCTA5 93619,34587,1177,27510,1109,492,208,167,125,3681,468,185,191,1328,417,1224,346,315,143,909,300
8600000US93620,93620,ZCTA5 93620,9388,726,6174,919,243,136,18,20,87,89,0,17,2364,701,502,365,60,72,442,343
8600000US93621,93621,ZCTA5 93621,155,95,155,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93622,93622,ZCTA5 93622,10298,560,7036,897,38,28,32,51,16,18,0,19,3147,925,29,40,0,19,29,40
8600000US93623,93623,ZCTA5 93623,108,34,99,28,0,12,0,12,0,12,0,12,0,12,9,14,0,12,9,14
8600000US93624,93624,ZCTA5 93624,1170,252,576,196,19,44,15,27,40,53,0,12,513,140,7,11,7,11,0,12
8600000US93625,93625,ZCTA5 93625,7715,399,5726,524,37,39,28,30,704,259,2,4,896,382,322,180,45,47,277,175
8600000US93626,93626,ZCTA5 93626,1995,501,1567,419,0,12,67,61,276,203,0,12,55,49,30,37,11,17,19,32
8600000US93627,93627,ZCTA5 93627,198,169,41,64,0,12,0,12,0,12,0,12,157,159,0,12,0,12,0,12
8600000US93628,93628,ZCTA5 93628,220,206,139,156,0,12,0,12,0,12,0,12,0,12,81,129,0,12,81,129
8600000US93630,93630,ZCTA5 93630,20133,885,14492,1128,14,18,194,163,929,342,7,11,3743,813,754,346,473,264,281,238
8600000US93631,93631,ZCTA5 93631,16206,701,13949,890,25,24,98,81,406,199,6,9,1005,404,717,316,102,127,615,295
8600000US93633,93633,ZCTA5 93633,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93634,93634,ZCTA5 93634,24,29,9,11,13,27,0,12,0,12,0,12,2,4,0,12,0,12,0,12
8600000US93635,93635,ZCTA5 93635,40550,687,27228,1531,499,186,215,127,1167,354,42,65,9514,1495,1885,674,688,395,1197,471
8600000US93636,93636,ZCTA5 93636,12191,840,10233,875,228,192,153,118,448,236,11,18,527,240,591,230,215,144,376,178
8600000US93637,93637,ZCTA5 93637,40986,1619,29795,2091,1021,425,682,491,1112,425,27,45,7301,1255,1048,461,379,227,669,376
8600000US93638,93638,ZCTA5 93638,50453,1546,37845,1719,1893,581,248,147,559,273,57,62,8320,1592,1531,535,669,465,862,285
8600000US93640,93640,ZCTA5 93640,12645,227,6829,812,292,126,29,48,26,34,0,19,5178,814,291,184,235,175,56,56
8600000US93641,93641,ZCTA5 93641,171,96,146,94,16,25,0,12,0,12,0,12,8,11,1,4,0,12,1,4
8600000US93643,93643,ZCTA5 93643,2915,468,2257,412,0,12,444,192,8,12,0,12,91,86,115,88,2,3,113,89
8600000US93644,93644,ZCTA5 93644,8252,851,7662,862,0,17,55,65,395,309,0,17,44,56,96,126,54,64,42,103
8600000US93645,93645,ZCTA5 93645,239,201,239,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93646,93646,ZCTA5 93646,10959,430,7692,803,58,63,87,77,17,20,39,61,2984,759,82,66,12,19,70,63
8600000US93647,93647,ZCTA5 93647,11387,876,8245,937,203,210,82,148,925,254,0,19,1531,630,401,224,211,179,190,130
8600000US93648,93648,ZCTA5 93648,16018,317,12117,937,42,68,40,60,44,36,0,19,3649,849,126,100,76,69,50,81
8600000US93650,93650,ZCTA5 93650,3863,703,2232,463,45,71,18,26,283,320,0,12,894,402,391,331,28,26,363,329
8600000US93651,93651,ZCTA5 93651,1743,327,1576,326,0,12,35,46,15,17,18,31,0,12,99,93,10,17,89,90
8600000US93652,93652,ZCTA5 93652,373,176,279,182,0,12,2,5,0,12,0,12,81,45,11,10,8,9,3,4
8600000US93653,93653,ZCTA5 93653,1324,324,1152,327,1,4,32,49,11,17,0,12,59,45,69,67,5,7,64,62
8600000US93654,93654,ZCTA5 93654,31093,860,22803,1439,448,237,33,29,1175,330,89,146,5136,1186,1409,448,227,146,1182,426
8600000US93656,93656,ZCTA5 93656,7345,636,3245,522,96,91,98,113,50,54,0,17,3784,730,72,43,33,35,39,27
8600000US93657,93657,ZCTA5 93657,35093,1024,27568,1525,67,72,165,132,1810,453,0,26,4801,935,682,311,74,55,608,307
8600000US93660,93660,ZCTA5 93660,4360,213,3490,348,0,12,0,12,0,12,0,12,853,312,17,26,17,26,0,12
8600000US93662,93662,ZCTA5 93662,30454,942,23823,1214,108,82,216,138,1433,343,230,328,3049,740,1595,499,363,204,1232,502
8600000US93664,93664,ZCTA5 93664,486,106,435,100,0,12,0,12,8,11,0,12,11,14,32,30,0,12,32,30
8600000US93665,93665,ZCTA5 93665,882,415,536,412,162,148,0,12,0,12,0,12,184,246,0,12,0,12,0,12
8600000US93666,93666,ZCTA5 93666,1117,370,1028,354,0,12,0,12,15,21,0,12,58,67,16,25,16,25,0,12
8600000US93667,93667,ZCTA5 93667,2877,441,2464,447,0,12,246,136,16,18,0,12,11,18,140,67,9,14,131,63
8600000US93668,93668,ZCTA5 93668,1018,271,605,225,0,12,0,12,0,12,0,12,364,185,49,81,0,12,49,81
8600000US93669,93669,ZCTA5 93669,160,110,130,97,0,12,15,26,0,12,0,12,15,22,0,12,0,12,0,12
8600000US93673,93673,ZCTA5 93673,834,166,760,167,0,12,3,5,3,4,0,12,33,21,35,30,0,12,35,30
8600000US93675,93675,ZCTA5 93675,3248,441,2763,469,0,12,246,149,50,80,0,12,29,36,160,129,14,25,146,119
8600000US93701,93701,ZCTA5 93701,10011,1095,4997,939,820,289,162,129,1040,374,0,19,2713,649,279,138,118,101,161,98
8600000US93702,93702,ZCTA5 93702,44650,1555,22693,1610,2201,541,517,214,5729,729,27,30,12541,1479,942,360,289,217,653,257
8600000US93703,93703,ZCTA5 93703,33143,1536,17593,1437,1846,406,504,266,5090,649,24,30,7074,1063,1012,290,212,124,800,255
8600000US93704,93704,ZCTA5 93704,28491,1641,20102,1515,1788,630,365,337,1679,431,63,59,3602,869,892,386,164,116,728,372
8600000US93705,93705,ZCTA5 93705,38315,1536,20193,1710,4654,938,552,227,2365,438,34,31,8627,1309,1890,477,754,419,1136,316
8600000US93706,93706,ZCTA5 93706,40471,1331,23501,1465,5896,671,467,218,3411,495,26,37,5216,856,1954,543,335,126,1619,515
8600000US93710,93710,ZCTA5 93710,32410,1256,20572,1029,2262,450,582,286,3179,815,144,108,4193,815,1478,331,127,82,1351,322
8600000US93711,93711,ZCTA5 93711,37173,1298,28407,1373,1311,372,430,177,2704,600,15,23,2238,536,2068,597,609,270,1459,490
8600000US93720,93720,ZCTA5 93720,46813,1580,33988,1687,1433,563,178,123,5621,913,79,78,3078,717,2436,581,246,128,2190,575
8600000US93721,93721,ZCTA5 93721,7182,663,2993,489,805,162,241,73,475,316,7,13,2368,380,293,122,59,55,234,116
8600000US93722,93722,ZCTA5 93722,84481,2343,46169,2190,8702,1255,671,314,13654,1023,51,58,10784,1600,4450,1091,1515,959,2935,599
8600000US93723,93723,ZCTA5 93723,12246,1223,7444,1036,363,289,63,57,1928,642,143,159,1282,599,1023,615,113,101,910,629
8600000US93725,93725,ZCTA5 93725,27239,1233,12530,1411,1115,385,380,242,4847,758,0,23,7719,1301,648,283,133,72,515,266
8600000US93726,93726,ZCTA5 93726,42610,1655,23990,1979,4104,582,630,295,5144,634,22,34,6957,1271,1763,465,452,180,1311,479
8600000US93727,93727,ZCTA5 93727,81118,1837,41522,2132,4298,670,470,235,18013,1151,222,188,13537,1402,3056,633,1290,479,1766,378
8600000US93728,93728,ZCTA5 93728,15945,1023,11366,1144,725,388,390,199,440,214,71,62,2390,847,563,288,116,73,447,265
8600000US93730,93730,ZCTA5 93730,11693,800,8837,795,44,38,56,58,2255,361,15,27,142,102,344,167,46,40,298,171
8600000US93901,93901,ZCTA5 93901,27624,1025,18806,1152,326,161,307,179,1526,321,29,31,5577,1121,1053,254,279,131,774,225
8600000US93905,93905,ZCTA5 93905,61251,1345,33996,2296,243,118,307,152,1357,412,0,29,24866,2098,482,169,174,91,308,142
8600000US93906,93906,ZCTA5 93906,65464,1509,34780,2318,1458,481,350,237,5734,827,25,30,20105,2014,3012,660,1068,353,1944,539
8600000US93907,93907,ZCTA5 93907,22171,1269,14372,1218,397,170,213,141,1458,322,148,88,4485,882,1098,404,318,284,780,286
8600000US93908,93908,ZCTA5 93908,11490,557,9643,611,86,134,11,14,712,177,61,66,749,375,228,99,34,44,194,91
8600000US93920,93920,ZCTA5 93920,1271,426,1206,432,0,12,0,12,33,51,0,12,32,50,0,12,0,12,0,12
8600000US93921,93921,ZCTA5 93921,3485,185,3162,264,2,4,12,16,91,74,0,12,43,55,175,143,84,114,91,94
8600000US93923,93923,ZCTA5 93923,12787,867,11430,884,108,73,53,55,721,250,24,28,93,75,358,196,1,3,357,195
8600000US93924,93924,ZCTA5 93924,6013,812,5451,796,39,42,21,32,106,64,0,17,123,175,273,159,0,17,273,159
8600000US93925,93925,ZCTA5 93925,1913,442,1447,394,0,12,0,12,5,8,0,12,461,212,0,12,0,12,0,12
8600000US93926,93926,ZCTA5 93926,9505,427,7026,864,21,24,42,54,158,123,0,17,2247,674,11,15,0,17,11,15
8600000US93927,93927,ZCTA5 93927,18612,507,12634,1170,141,142,76,58,104,92,0,19,5435,1017,222,108,96,64,126,84
8600000US93928,93928,ZCTA5 93928,401,160,202,72,45,52,0,12,0,12,0,12,0,12,154,123,0,12,154,123
8600000US93930,93930,ZCTA5 93930,16914,549,10812,1006,136,94,104,136,213,158,0,19,5282,1032,367,185,125,118,242,145
8600000US93932,93932,ZCTA5 93932,782,323,757,322,25,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93933,93933,ZCTA5 93933,24388,387,12895,808,1732,403,232,145,4175,476,586,287,1917,743,2851,493,480,197,2371,472
8600000US93940,93940,ZCTA5 93940,32554,299,25920,701,1095,348,98,57,2440,455,94,71,1021,339,1886,340,78,55,1808,335
8600000US93943,93943,ZCTA5 93943,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US93950,93950,ZCTA5 93950,15650,64,13655,324,208,86,62,48,803,235,0,19,281,145,641,206,43,38,598,194
8600000US93953,93953,ZCTA5 93953,4490,441,3755,412,50,42,0,12,563,216,0,12,32,41,90,54,9,14,81,52
8600000US93954,93954,ZCTA5 93954,346,136,298,123,0,12,0,12,5,8,0,12,39,48,4,5,0,12,4,5
8600000US93955,93955,ZCTA5 93955,34614,160,20425,1188,2645,460,267,128,3280,432,957,253,4279,989,2761,581,325,171,2436,549
8600000US93960,93960,ZCTA5 93960,26788,369,16137,1398,2254,237,452,294,646,168,70,39,5951,1348,1278,415,386,249,892,331
8600000US93962,93962,ZCTA5 93962,562,310,562,310,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94002,94002,ZCTA5 94002,27213,63,17087,639,356,125,48,36,7371,580,104,80,690,349,1557,347,214,115,1343,343
8600000US94005,94005,ZCTA5 94005,4642,28,2428,405,248,153,0,12,1388,420,0,12,317,371,261,167,13,22,248,161
8600000US94010,94010,ZCTA5 94010,42889,265,26646,807,543,235,135,90,11127,648,74,61,1714,464,2650,461,286,142,2364,401
8600000US94014,94014,ZCTA5 94014,49354,1264,10707,1327,1786,482,345,198,25918,1523,366,285,7921,1258,2311,533,723,465,1588,368
8600000US94015,94015,ZCTA5 94015,64580,1218,14978,883,2232,536,142,114,38639,1350,726,385,5351,1053,2512,600,517,201,1995,545
8600000US94019,94019,ZCTA5 94019,20521,1030,16357,1209,84,101,25,38,975,337,158,112,2296,714,626,341,46,58,580,337
8600000US94020,94020,ZCTA5 94020,1492,504,1336,400,3,5,9,13,11,17,20,26,64,95,49,64,0,12,49,64
8600000US94021,94021,ZCTA5 94021,212,195,212,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94022,94022,ZCTA5 94022,19568,560,12736,534,114,106,7,16,5599,432,13,21,106,69,993,249,64,65,929,245
8600000US94024,94024,ZCTA5 94024,23690,701,15388,642,55,51,47,52,6655,487,0,23,240,144,1305,320,112,98,1193,301
8600000US94025,94025,ZCTA5 94025,42016,826,29376,1202,1759,481,242,175,5740,600,507,356,2433,540,1959,431,154,95,1805,399
8600000US94027,94027,ZCTA5 94027,7371,101,5554,249,29,26,41,46,1325,198,12,14,89,63,321,110,17,22,304,99
8600000US94028,94028,ZCTA5 94028,7051,368,5915,324,22,27,0,17,482,145,0,17,159,161,473,261,0,17,473,261
8600000US94030,94030,ZCTA5 94030,22763,56,9483,511,117,72,96,72,11019,478,70,56,925,327,1053,255,45,33,1008,247
8600000US94037,94037,ZCTA5 94037,2909,597,2609,590,0,12,0,12,22,36,0,12,143,159,135,180,0,12,135,180
8600000US94038,94038,ZCTA5 94038,3805,711,3073,608,16,17,0,12,65,53,0,12,450,456,201,262,0,12,201,262
8600000US94040,94040,ZCTA5 94040,35470,782,18556,1011,631,251,86,66,12340,777,113,112,2150,831,1594,292,156,106,1438,276
8600000US94041,94041,ZCTA5 94041,14471,743,9068,916,336,130,17,20,3488,572,33,40,845,353,684,227,54,51,630,218
8600000US94043,94043,ZCTA5 94043,30667,706,18217,791,641,236,150,160,8416,535,216,192,1284,440,1743,301,249,108,1494,277
8600000US94044,94044,ZCTA5 94044,39141,38,24882,912,726,250,119,94,7756,649,600,476,1540,443,3518,629,579,208,2939,591
8600000US94060,94060,ZCTA5 94060,1544,576,1241,438,6,14,0,12,14,22,0,12,253,338,30,29,0,12,30,29
8600000US94061,94061,ZCTA5 94061,39473,1027,26411,1098,576,261,132,154,3649,706,314,196,6666,1176,1725,378,215,105,1510,360
8600000US94062,94062,ZCTA5 94062,27350,879,22262,860,250,118,93,82,2242,389,0,23,1295,430,1208,311,302,169,906,220
8600000US94063,94063,ZCTA5 94063,33999,1080,16116,1284,968,412,412,213,2520,368,610,444,12254,1286,1119,351,600,324,519,147
8600000US94065,94065,ZCTA5 94065,12794,483,5892,421,259,178,0,19,5384,500,0,19,310,180,949,261,142,102,807,235
8600000US94066,94066,ZCTA5 94066,43097,63,21141,1050,684,227,65,48,12355,669,841,392,5005,835,3006,404,685,229,2321,360
8600000US94070,94070,ZCTA5 94070,30745,211,23859,501,175,88,18,22,4485,397,80,85,569,280,1559,300,87,60,1472,294
8600000US94074,94074,ZCTA5 94074,215,175,209,175,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12
8600000US94080,94080,ZCTA5 94080,67423,297,22870,1569,1371,404,102,76,26835,1208,1055,386,11081,1664,4109,732,1093,429,3016,669
8600000US94085,94085,ZCTA5 94085,23395,963,10631,926,554,240,248,336,8973,747,152,110,2063,757,774,208,58,65,716,194
8600000US94086,94086,ZCTA5 94086,49235,1338,21848,1324,747,264,160,89,21632,918,47,52,2544,690,2257,449,320,219,1937,406
8600000US94087,94087,ZCTA5 94087,57178,1164,24549,1167,769,340,144,120,27823,1111,349,339,1051,456,2493,377,367,186,2126,338
8600000US94089,94089,ZCTA5 94089,22135,922,9164,882,537,239,8,12,9701,712,38,35,1943,560,744,219,89,111,655,193
8600000US94102,94102,ZCTA5 94102,30140,1164,13570,899,3300,442,175,98,8863,658,110,96,2661,642,1461,286,261,149,1200,254
8600000US94103,94103,ZCTA5 94103,26990,1352,11263,975,2395,454,294,212,8257,862,140,106,3096,852,1545,379,333,149,1212,345
8600000US94104,94104,ZCTA5 94104,436,142,177,86,0,12,0,12,169,88,0,12,75,75,15,21,15,21,0,12
8600000US94105,94105,ZCTA5 94105,7675,1203,3908,976,41,70,0,17,3290,623,47,72,102,160,287,301,54,89,233,226
8600000US94107,94107,ZCTA5 94107,29920,1408,15881,1111,1784,488,68,60,8958,955,5,11,1595,649,1629,368,156,145,1473,320
8600000US94108,94108,ZCTA5 94108,14856,745,5110,387,389,136,29,31,8459,648,70,81,377,139,422,133,91,54,331,118
8600000US94109,94109,ZCTA5 94109,56587,1461,34621,1254,2349,409,191,123,14606,1009,32,37,2589,758,2199,401,373,171,1826,376
8600000US94110,94110,ZCTA5 94110,73737,1997,41759,1550,2447,377,458,174,10226,735,111,85,14485,1614,4251,577,1086,326,3165,452
8600000US94111,94111,ZCTA5 94111,3356,384,1829,240,243,223,19,30,954,261,0,12,47,56,264,144,32,43,232,135
8600000US94112,94112,ZCTA5 94112,85373,1978,20813,1461,3083,419,443,179,43326,1980,70,54,13770,1384,3868,803,1035,478,2833,531
8600000US94114,94114,ZCTA5 94114,34561,899,26570,905,680,192,98,66,4354,447,100,96,742,216,2017,320,173,85,1844,314
8600000US94115,94115,ZCTA5 94115,35751,1151,20587,1064,3662,576,428,370,8256,964,271,200,917,411,1630,476,28,27,1602,470
8600000US94116,94116,ZCTA5 94116,47708,1469,17599,917,1001,317,69,71,25282,1366,92,72,1425,367,2240,418,167,104,2073,402
8600000US94117,94117,ZCTA5 94117,43610,1523,32506,1207,2144,443,108,98,5133,601,65,61,1160,383,2494,416,341,162,2153,376
8600000US94118,94118,ZCTA5 94118,41417,1208,23844,1089,890,372,9,12,13565,999,49,53,747,377,2313,436,135,75,2178,412
8600000US94121,94121,ZCTA5 94121,43638,1187,19621,712,872,318,51,59,19660,964,175,165,700,232,2559,404,182,120,2377,373
8600000US94122,94122,ZCTA5 94122,62516,1699,24547,1076,774,247,112,80,30844,1586,319,216,1770,355,4150,557,565,273,3585,539
8600000US94123,94123,ZCTA5 94123,25461,809,21219,728,470,260,67,52,2565,321,23,36,306,130,811,194,22,27,789,195
8600000US94124,94124,ZCTA5 94124,35492,1393,4768,669,10212,784,29,30,12341,894,897,320,5404,1114,1841,442,402,212,1439,425
8600000US94127,94127,ZCTA5 94127,21093,1106,11788,825,637,261,64,69,6848,776,48,57,518,254,1190,314,58,50,1132,311
8600000US94128,94128,ZCTA5 94128,126,205,59,106,10,22,17,20,0,12,0,12,16,26,24,41,10,23,14,20
8600000US94129,94129,ZCTA5 94129,4019,327,3411,404,13,21,0,12,182,105,0,12,201,257,212,120,0,12,212,120
8600000US94130,94130,ZCTA5 94130,3129,424,1235,257,547,178,101,106,392,156,37,36,435,189,382,154,41,37,341,155
8600000US94131,94131,ZCTA5 94131,29056,1203,18825,814,1420,270,125,90,5366,616,39,33,1953,676,1328,336,111,73,1217,326
8600000US94132,94132,ZCTA5 94132,31155,1055,10830,710,2520,392,82,70,13672,911,22,41,2274,521,1755,306,297,160,1458,269
8600000US94133,94133,ZCTA5 94133,26942,982,11558,730,218,150,27,31,13538,900,0,23,727,329,874,264,246,187,628,190
8600000US94134,94134,ZCTA5 94134,43074,1416,7137,588,3057,452,173,121,24162,1306,504,237,6479,789,1562,375,536,213,1026,263
8600000US94158,94158,ZCTA5 94158,6547,819,3266,677,506,324,86,148,2079,681,0,17,245,218,365,240,70,101,295,216
8600000US94301,94301,ZCTA5 94301,17137,630,12120,655,277,158,28,42,3559,419,0,19,199,133,954,232,75,67,879,216
8600000US94303,94303,ZCTA5 94303,47850,522,19985,1476,3484,512,157,120,8378,565,3132,794,10632,1436,2082,505,247,140,1835,501
8600000US94304,94304,ZCTA5 94304,3829,311,2638,300,87,63,11,15,968,193,0,12,31,34,94,63,0,12,94,63
8600000US94305,94305,ZCTA5 94305,15343,885,8696,661,661,172,56,32,4124,576,40,34,273,110,1493,307,180,80,1313,283
8600000US94306,94306,ZCTA5 94306,27902,680,16426,792,300,135,104,88,9321,717,53,60,496,274,1202,374,254,229,948,287
8600000US94401,94401,ZCTA5 94401,36145,1238,20066,1503,1180,323,163,92,6341,734,1440,555,5116,1289,1839,406,247,120,1592,368
8600000US94402,94402,ZCTA5 94402,25163,798,16150,842,397,168,21,22,5641,625,111,95,1256,490,1587,329,219,130,1368,303
8600000US94403,94403,ZCTA5 94403,43393,868,24345,1054,710,281,156,102,11255,650,621,282,3464,930,2842,410,604,232,2238,407
8600000US94404,94404,ZCTA5 94404,36573,276,16426,753,730,250,81,54,17118,635,16,26,393,139,1809,281,281,139,1528,270
8600000US94501,94501,ZCTA5 94501,63762,611,31623,1171,5412,822,294,137,18175,1059,466,166,2963,556,4829,735,730,222,4099,716
8600000US94502,94502,ZCTA5 94502,14484,610,6013,635,452,217,10,17,6489,518,23,44,451,301,1046,313,34,56,1012,304
8600000US94503,94503,ZCTA5 94503,20371,61,7841,549,1666,231,232,136,7278,457,129,66,1868,439,1357,309,275,115,1082,297
8600000US94505,94505,ZCTA5 94505,15780,661,12594,800,864,423,181,235,668,258,72,102,390,239,1011,314,219,164,792,268
8600000US94506,94506,ZCTA5 94506,24895,1041,17505,998,425,208,23,27,5689,720,42,50,298,172,913,307,290,225,623,242
8600000US94507,94507,ZCTA5 94507,15829,681,13785,645,127,130,26,29,1038,260,40,41,409,305,404,208,0,19,404,208
8600000US94508,94508,ZCTA5 94508,4176,340,2837,294,268,118,26,34,472,118,7,12,374,188,192,88,69,49,123,59
8600000US94509,94509,ZCTA5 94509,66741,1347,33304,1561,11814,1044,816,373,4786,910,446,297,10021,1502,5554,1097,2110,700,3444,942
8600000US94510,94510,ZCTA5 94510,28043,51,20071,703,1639,467,105,59,3120,382,89,62,886,248,2133,484,274,152,1859,444
8600000US94511,94511,ZCTA5 94511,2379,499,2130,548,91,87,0,12,0,12,0,12,108,126,50,50,0,12,50,50
8600000US94512,94512,ZCTA5 94512,94,123,94,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94513,94513,ZCTA5 94513,61300,635,40882,1479,4372,970,278,197,5822,1071,384,346,4623,1176,4939,909,633,254,4306,888
8600000US94514,94514,ZCTA5 94514,1593,241,1348,228,31,30,17,26,11,16,1,2,171,150,14,22,14,22,0,12
8600000US94515,94515,ZCTA5 94515,7785,516,6180,490,40,58,59,86,245,232,0,17,1107,593,154,95,55,54,99,75
8600000US94516,94516,ZCTA5 94516,128,50,112,44,0,12,0,12,0,12,0,12,4,7,12,14,4,9,8,10
8600000US94517,94517,ZCTA5 94517,13244,392,10888,489,191,124,87,89,889,225,37,41,223,146,929,284,34,42,895,287
8600000US94518,94518,ZCTA5 94518,27967,903,19151,915,1057,360,133,74,2985,421,45,69,2651,586,1945,511,377,234,1568,422
8600000US94519,94519,ZCTA5 94519,19101,810,13102,956,457,196,109,92,2040,352,122,79,1989,785,1282,341,166,147,1116,283
8600000US94520,94520,ZCTA5 94520,39027,1373,22556,1622,1604,386,122,79,4323,683,194,274,7593,1560,2635,637,790,426,1845,448
8600000US94521,94521,ZCTA5 94521,43850,1061,32546,1180,1421,543,197,148,5258,650,135,182,1953,697,2340,442,387,162,1953,390
8600000US94523,94523,ZCTA5 94523,34905,209,26271,875,664,182,61,46,4662,667,168,141,955,312,2124,448,325,226,1799,425
8600000US94525,94525,ZCTA5 94525,3142,312,2479,218,78,53,32,34,21,25,0,12,236,179,296,144,118,119,178,94
8600000US94526,94526,ZCTA5 94526,32850,806,27840,967,459,385,15,22,3393,532,9,14,139,95,995,326,59,64,936,314
8600000US94528,94528,ZCTA5 94528,552,253,552,253,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94530,94530,ZCTA5 94530,25289,232,13418,488,1368,260,150,69,7168,439,50,45,935,244,2200,381,173,78,2027,374
8600000US94531,94531,ZCTA5 94531,43285,1355,15144,1347,10309,1040,79,67,7186,664,638,519,5565,1108,4364,869,1085,388,3279,787
8600000US94533,94533,ZCTA5 94533,74833,1020,32463,1231,12353,923,489,183,11185,769,1023,342,11576,1267,5744,743,916,290,4828,689
8600000US94534,94534,ZCTA5 94534,37409,1001,20138,1029,3446,580,132,92,8338,991,669,349,2025,867,2661,485,324,174,2337,444
8600000US94535,94535,ZCTA5 94535,4130,326,2767,360,483,137,11,23,342,160,71,62,88,51,368,137,88,63,280,113
8600000US94536,94536,ZCTA5 94536,73876,1316,24974,1313,2380,799,326,125,34198,1487,586,434,7048,1090,4364,665,1257,549,3107,527
8600000US94538,94538,ZCTA5 94538,67133,1172,17043,924,2285,479,332,112,33932,1341,656,362,8624,1162,4261,678,956,285,3305,592
8600000US94539,94539,ZCTA5 94539,52354,972,9216,477,903,390,133,63,38872,900,342,162,810,257,2078,427,630,259,1448,282
8600000US94541,94541,ZCTA5 94541,65690,1710,33800,1745,9238,912,411,225,9964,982,810,316,7681,1404,3786,793,603,253,3183,743
8600000US94542,94542,ZCTA5 94542,13706,838,6544,651,1595,352,36,54,3078,416,172,116,1301,396,980,259,139,78,841,247
8600000US94544,94544,ZCTA5 94544,78717,1366,30377,1664,7271,785,597,275,19238,1169,1733,405,14581,1377,4920,762,1090,290,3830,680
8600000US94545,94545,ZCTA5 94545,32495,1076,10149,1052,2343,402,205,90,12963,890,1085,352,3028,484,2722,538,501,178,2221,459
8600000US94546,94546,ZCTA5 94546,44285,1277,27110,1070,3518,822,241,132,8687,912,435,176,1695,453,2599,473,300,155,2299,428
8600000US94547,94547,ZCTA5 94547,25260,72,6117,567,4153,674,26,19,12344,752,13,22,896,382,1711,422,149,103,1562,405
8600000US94548,94548,ZCTA5 94548,418,197,418,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US94549,94549,ZCTA5 94549,29547,512,24101,646,365,178,49,54,3101,426,11,17,255,168,1665,299,70,53,1595,292
8600000US94550,94550,ZCTA5 94550,50646,939,41243,1080,455,193,96,47,4755,633,302,192,1001,326,2794,575,554,200,2240,516
8600000US94551,94551,ZCTA5 94551,44285,903,30983,1254,726,366,94,62,7820,828,75,82,1823,554,2764,447,588,254,2176,397
8600000US94552,94552,ZCTA5 94552,14887,709,6435,576,952,534,40,33,6228,530,18,20,188,117,1026,412,64,50,962,413
8600000US94553,94553,ZCTA5 94553,49748,1039,37157,1238,1471,542,316,200,3958,565,291,300,3089,827,3466,544,391,160,3075,490
8600000US94555,94555,ZCTA5 94555,37657,918,6390,737,1325,355,153,85,25646,954,411,254,1641,496,2091,474,374,167,1717,433
8600000US94556,94556,ZCTA5 94556,16249,216,11801,580,398,494,30,39,2974,349,35,44,188,112,823,237,123,88,700,232
8600000US94558,94558,ZCTA5 94558,68617,1127,52878,1314,498,159,503,361,2409,446,75,76,10042,1163,2212,432,677,303,1535,311
8600000US94559,94559,ZCTA5 94559,28089,1073,21941,1012,336,169,408,332,508,132,86,87,3669,835,1141,458,203,108,938,419
8600000US94560,94560,ZCTA5 94560,45554,57,15212,874,2293,641,184,86,13953,824,355,207,10094,1075,3463,674,1372,597,2091,418
8600000US94561,94561,ZCTA5 94561,40905,274,25573,1556,3620,503,474,241,3110,737,159,159,5066,1300,2903,635,554,329,2349,607
